Relevant	hasMIDdatathonpublication	Authors_Contacted	Author_Contact_Comments	hasMIDdatathonderivedGeneticDataX	hasMIDdatathonpreservative	hasMIDdatathonpermitInformation	hasMIDdatathonyearCollected	hasMIDdatathonenvironmentalMedium	hasMIDdatathonhabitat	hasMIDdatathoncountry	hasMIDdatathoncoordinates	hasMIDdatathonlocality	hasMIDdatathonmaterialSampleID	Author_Response_Comments	hasPOSTdatathonderivedGeneticDataX	hasPOSTdatathonpreservative	hasPOSTdatathonpermitInformation	hasPOSTdatathonyearCollected	hasPOSTdatathonenvironmentalMedium	hasPOSTdatathonhabitat	hasPOSTdatathoncountry	hasPOSTdatathoncoordinates	hasPOSTdatathonlocality	hasPOSTdatathonmaterialSampleID	Metadata_Curator	Quality_Controller	datagroup	hasPOSTdatathonpublication	hasPREdatathonderivedGeneticDataX	hasPREdatathonpermitInformation	hasPREdatathonpreservative	hasPREdatathonyearCollected	hasPREdatathoncoordinates	hasPREdatathonmaterialSampleID	hasPREdatathonenvironmentalMedium	hasPREdatathonhabitat	hasPREdatathoncountry	hasPREdatathonlocality	hasPREdatathonpublication	registration_date_bioprj	author_response
TRUE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""FALSE"" | country= ""TRUE"" | habitat= ""FALSE"" | environmentalMedium= ""FALSE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""FALSE""| derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""FALSE"" | country= ""TRUE"" | habitat= ""FALSE"" | environmentalMedium= ""FALSE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""FALSE""| derivedGeneticDataX= ""TRUE"""	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	Courtney Weyand	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	10/10/13	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Justin Berg	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	11/4/13	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" locality = ""TRUE"" coordinates = ""FALSE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""FALSE"" permitInformation = ""FALSE"" preservative = ""FALSE"" derivedGeneticDataX= ""TRUE"""	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" locality = ""TRUE"" coordinates = ""SOME"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""FALSE"" permitInformation = ""FALSE"" preservative = ""FALSE"" derivedGeneticDataX= ""TRUE"""	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	SOME	TRUE	TRUE	Beth Davis	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	11/7/13	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""MOST"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""SOME"" | permitInformation = ""TRUE"" | preservative = ""FALSE"" | derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	TRUE	SOME	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""MOST"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""SOME"" | permitInformation = ""TRUE"" | preservative = ""FALSE"" | derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	TRUE	SOME	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	Samantha Queeno	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	11/28/13	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE They are not linked with the sample accessions"" | locality = ""FALSE they are provided in the paper but are dependant to materialSampleIDs identification"" | coordinates = ""FALSE they are provided in the paper but are dependant to materialSampleIDs identification"" | country = ""FALSE they are provided in the paper but are dependant to materialSampleIDs identification"" | habitat = ""FALSE they are provided in the paper but are dependant to materialSampleIDs identification"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE for Constance West sample it is 2008/2009 which is still dependant to materialSampleIDs identification and for Boot sites there is no information"" | permitInformation = ""TRUE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""TRUE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Maryam Ghoojaei	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	2/5/14	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""FALSE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""FALSE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""FALSE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""FALSE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Kiersey Nielsen	NA	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	4/7/14	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE Not in paper"" | locality = ""FALSE Locality entered as Island iof Sulawesi but it is larger than max uncertainty of 100 km"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE Not in paper"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	"materialSampleID = ""FALSE Not in paper"" | locality = ""FALSE Locality entered as Island iof Sulawesi but it is larger than max uncertainty of 100 km"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE Not in paper"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	Ann Holmes	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	4/16/14	FALSE
TRUE	TRUE	TRUE	"materialSampleID = false, locality = true, coordinates = true, country = true, habitat = true, environmentalMedium = true, yearCollected = some, permitInformation = some, preservative = some, derivedGeneticDataX = some"	SOME	SOME	SOME	SOME	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	"materialSampleID = false, locality = true, coordinates = true, country = true, habitat = true, environmentalMedium = true, yearCollected = some, permitInformation = some, preservative = some, derivedGeneticDataX = some"	SOME	SOME	SOME	SOME	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	Alonso Delgado	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	4/28/14	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Justin Berg	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/29/14	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" locality = ""TRUE"" coordinates = ""TRUE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""FALSE"" permitInformation = ""FALSE"" preservative = ""FALSE"" derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	"materialSampleID = ""TRUE"" locality = ""TRUE"" coordinates = ""TRUE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""FALSE"" permitInformation = ""FALSE"" preservative = ""FALSE"" derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Beth Davis	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/30/14	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""FALSE""| coordinates = ""FALSE""| country = ""SOME""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""SOME""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	SOME	TRUE	TRUE	SOME	FALSE	FALSE	TRUE	"materialSampleID = ""TRUE""| locality = ""FALSE""| coordinates = ""FALSE""| country = ""SOME""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""SOME""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE""  May need further chasing. ""The study you are referencing (Samuk eta l 2017) was largely a meta analysis of existing data, which included PRJNA247503. That data set was not deposited by us, and so we unfortunately cannot provide the information you seek. I suggest getting in touch with the original depositor (the Broad Institute, as can be seen here https://www.ebi.ac.uk/biosamples/samples/SAMN02864908)."""	FALSE	FALSE	FALSE	SOME	TRUE	TRUE	SOME	FALSE	FALSE	TRUE	Sofia Beskid	NA	marine	TRUE	FALSE	FALSE	FALSE	SOME	FALSE	TRUE	FALSE	FALSE	SOME	FALSE	FALSE	5/14/14	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE No specific dates given, yet it was mentioned in the paper that samples were collected 'between August 2005 and February 2012'. I am unable to assign specific dates to specific samples."" | permitInformation = ""TRUE'” | preservative = ""TRUE"" | derivedGeneticDataX= ""FALSE"""	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE No specific dates given, yet it was mentioned in the paper that samples were collected 'between August 2005 and February 2012'. I am unable to assign specific dates to specific samples."" | permitInformation = ""TRUE'” | preservative = ""TRUE"" | derivedGeneticDataX= ""FALSE"""	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Samantha Queeno	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	6/4/14	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""True” locality = ”True” coordinates = ""True” country = ""True” habitat = ""True” environmentalMedium = ""True” yearCollected = ""True” permitInformation = ""False” preservative = ""False” derivedGeneticDataX = ""False”"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Tanner Anderson	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	6/6/14	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Randi Barton	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	6/12/14	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = MOST|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = MOST|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	Tanner Anderson	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	6/16/14	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""FALSE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""FALSE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""FALSE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""FALSE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Kiersey Nielsen	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	6/26/14	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" locality = ""TRUE"" coordinates = ""TRUE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""FALSE"" permitInformation = ""TRUE"" preservative = ""FALSE Paper describes two preservative methods, does not list which samples underwent each method"" derivedGeneticDataX= ""TRUE"""	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	"materialSampleID = ""TRUE"" locality = ""TRUE"" coordinates = ""TRUE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""TRUE"" permitInformation = ""TRUE"" preservative = ""FALSE Paper describes two preservative methods, does not list which samples underwent each method"" derivedGeneticDataX= ""TRUE"""	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Beth Davis	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/5/14	TRUE
TRUE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE"" | yearCollected= ""FALSE"" | permitInformation= ""FALSE"" | preservative= ""FALSE""| derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""FALSE""| derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Courtney Weyand	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/6/14	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE'” | preservative = ""FALSE"" | derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE'” | preservative = ""FALSE"" | derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Samantha Queeno	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/7/14	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Nan Himmelsbach	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	7/8/14	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Samantha Queeno	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	7/9/14	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""MOST; Unavailable for Corvus brachyrhynchos samples. These samples came from AMNH, and although the authors gave AMNH catalog reference numbers, it is impossible to tell which specific samples came from which specific museum specimen, since there are multiple California and New York specimens."" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE.” | permitInformation = ""TRUE"" | preservative = ""FALSE"" | derivedGeneticDataX= ""FALSE”"	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE” | permitInformation = ""TRUE"" | preservative = ""FALSE"" | derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Samantha Queeno	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	8/4/14	TRUE
TRUE	TRUE	TRUE	"materialSampleID = TRUE | locality = TRUE | coordinates = TRUE | country = TRUE | habitat = TRUE | environmentalMedium = TRUE | yearCollected = TRUE | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = TRUE | locality = TRUE | coordinates = TRUE | country = TRUE | habitat = TRUE | environmentalMedium = TRUE | yearCollected = TRUE | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Ann Holmes	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	8/12/14	FALSE
TRUE	TRUE	TRUE	"materialSampleID = true, locality = true, coordinates = false, country = true habitat = true, environmentalMedium = true, yearCollected = true, permitInformation = false, preservative = false, derivedGeneticDataX = false ( all samples can be traced to a country but most exced values larger than 100k)"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = true, locality = true, coordinates = false, country = true habitat = true, environmentalMedium = true, yearCollected = true, permitInformation = false, preservative = false, derivedGeneticDataX = false ( all samples can be traced to a country but most exced values larger than 100k)"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Eric Crandall	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	8/13/14	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Ann Holmes	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	9/7/14	NA
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Emily Farrell	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	9/10/14	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates =""FALSE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates =""FALSE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Emily Farrell	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	9/15/14	TRUE
